Turboveg releve number,Field releve number,Modified releve number for plot map,Date (year/month/day),Year plot surveyed,Dataset,Surveyed by (PI of project),lat,lon,System for plant community name,Plant community name,Habitat Type,Number of species,Ancillary data available,Cover abundance scale,image_url1,image_url2,image_url3
12452,NOAT_T24_07_2005,NOAT_T24_07_2005,20050724,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.22898117,-161.5020472,,Betula nana-Salix planifolia ssp. pulchra-Eriophorum angustifolium,"Moist and dry acidic dwarf-shrub and lichen heaths (Vaccinium uliginosum, Empetrum nigrum, Ledum decumbens, Spiraea beauverdiana, some Betula nana-lichen heaths)",,"plot map, soil descriptions a few select plots",Percent,,,
12453,NOAT_T24_08_2005,NOAT_T24_08_2005,20050724,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.2281393,-161.5061244,,Populus balsamifera-Picea glauca-Salix alaxensis,Alder communities,,"plot map, soil descriptions a few select plots",Percent,,,
12454,NOAT_T24_09_2005,NOAT_T24_09_2005,20050724,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.22668663,-161.508753,,Salix planifolia ssp. pulchra-Valeriana capitata,Moist to wet acidic tussock and nontussock (Eriophorum vaginatum-Carex bigelowii-Sphagnum-Hylocomium) tundra,,"plot map, soil descriptions a few select plots",Percent,,,
12455,NOAT_T25_01_2005,NOAT_T25_01_2005,20050725,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.11622697,-161.1060726,,Dryas octopetala-Hierochloë alpina,"Wet nonacidic tundra (Carex spp., Eriophorum spp.-Amblystegiaceae communities)",,"plot map, soil descriptions a few select plots",Percent,,,
12456,NOAT_T25_02_2005,NOAT_T25_02_2005,20050725,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.11418788,-161.1064637,,Salix polaris-Boykinia richardsonii,"Wet nonacidic tundra (Carex spp., Eriophorum spp.-Amblystegiaceae communities)",,"plot map, soil descriptions a few select plots",Percent,,,
12457,NOAT_T25_03_2005,NOAT_T25_03_2005,20050725,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.11357739,-161.105062,,Cassiope tetragona-Dryas octopetala-Polygonum bistorta,Moist to wet acidic tussock and nontussock (Eriophorum vaginatum-Carex bigelowii-Sphagnum-Hylocomium) tundra,,"plot map, soil descriptions a few select plots",Percent,,,
12458,NOAT_T25_04_2005,NOAT_T25_04_2005,20050725,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.11473234,-161.1028253,,Dryas octopetala-Vaccinium uliginosum-Festuca altaica,"Dwarf birch willow tundra (Betula nana, Salix pulchra, Eriophorum angustifolium)",,"plot map, soil descriptions a few select plots",Percent,,,
12459,NOAT_T25_05_2005,NOAT_T25_05_2005,20050725,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.11370051,-161.1010905,,dryoct-abiabi-tomnit-salret-carpod,"Aquatic forb marshes (Hippuris, Sparganium, Menyanthes, Utricularia, Ranunculus, Nuphar communities)",,"plot map, soil descriptions a few select plots",Percent,,,
12460,NOAT_T25_06_2005,NOAT_T25_06_2005,20050725,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.10938741,-161.0954175,,Betula nana-Loiseleuria procumbens,Moist to wet acidic tussock and nontussock (Eriophorum vaginatum-Carex bigelowii-Sphagnum-Hylocomium) tundra,,"plot map, soil descriptions a few select plots",Percent,,,
12461,NOAT_T25_07_2005,NOAT_T25_07_2005,20050725,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.1093042,-161.0888351,,Betula nana-Ledum decumbens,"Wet nonacidic tundra (Carex spp., Eriophorum spp.-Amblystegiaceae communities)",,"plot map, soil descriptions a few select plots",Percent,,,
12462,NOAT_T25_08_2005,NOAT_T25_08_2005,20050725,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.10891251,-161.0877084,,Salix alaxensis-Aster sibiricus,Willow shrub vegetation of riparian areas and warm habitats (south-facing slopes),,"plot map, soil descriptions a few select plots",Percent,,,
12463,NOAT_T27_01_2005,NOAT_T27_01_2005,20050725,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.27187855,-160.8453813,,Salix arctica-Minuartia arctica,Willow shrub vegetation of riparian areas and warm habitats (south-facing slopes),,"plot map, soil descriptions a few select plots",Percent,,,
12464,NOAT_T27_02_2005,NOAT_T27_02_2005,20050725,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.27065608,-160.8465484,,Salix arctica-Minuartia arctica,Willow shrub vegetation of riparian areas and warm habitats (south-facing slopes),,"plot map, soil descriptions a few select plots",Percent,,,
12465,NOAT_T27_03_2005,NOAT_T27_03_2005,20050725,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.26968452,-160.8411542,,Dryas integrifolia-Carex scirpoidea-Silene acaulis,Willow shrub vegetation of riparian areas and warm habitats (south-facing slopes),,"plot map, soil descriptions a few select plots",Percent,,,
12466,NOAT_T27_04_2005,NOAT_T27_04_2005,20050725,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.26951496,-160.8314001,,Dryas integrifolia-Carex scirpoidea-Silene acaulis,Willow shrub vegetation of riparian areas and warm habitats (south-facing slopes),,"plot map, soil descriptions a few select plots",Percent,,,
12467,NOAT_T27_05_2005,NOAT_T27_05_2005,20050725,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.26691813,-160.8349188,,Dryas integrifolia-Carex scirpoidea-Silene acaulis,"Moist and dry acidic dwarf-shrub and lichen heaths (Vaccinium uliginosum, Empetrum nigrum, Ledum decumbens, Spiraea beauverdiana, some Betula nana-lichen heaths)",,"plot map, soil descriptions a few select plots",Percent,,,
12468,NOAT_T27_06_2005,NOAT_T27_06_2005,20050725,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.26550167,-160.8305159,,Salix alaxensis-Epilobium latifolium,"Wet nonacidic tundra (Carex spp., Eriophorum spp.-Amblystegiaceae communities)",,"plot map, soil descriptions a few select plots",Percent,,,
12469,NOAT_T27_07_2005,NOAT_T27_07_2005,20050725,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.26560182,-160.8288802,,Salix alaxensis-Epilobium latifolium,Moist to wet acidic tussock and nontussock (Eriophorum vaginatum-Carex bigelowii-Sphagnum-Hylocomium) tundra,,"plot map, soil descriptions a few select plots",Percent,,,
12470,NOAT_T27_08_2005,NOAT_T27_08_2005,20050725,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.26503856,-160.8415368,,Betula nana-Salix planifolia ssp. pulchra-Eriophorum angustifolium,"10.1Dry nonacidic tundra (Dryas integrifolia, including Dryas river terraces and Dryas octopetala communities from alpine areas-Cooper units 26, 29, 32, 34)",,"plot map, soil descriptions a few select plots",Percent,,,
12471,NOAT_T28_01_2005,NOAT_T28_01_2005,20050724,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.44445671,-160.7168519,,Salix arctica-Minuartia arctica,"10.1Dry nonacidic tundra (Dryas integrifolia, including Dryas river terraces and Dryas octopetala communities from alpine areas-Cooper units 26, 29, 32, 34)",,"plot map, soil descriptions a few select plots",Percent,,,
12472,NOAT_T28_02_2005,NOAT_T28_02_2005,20050724,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.43876765,-160.687659,,Salix arctica-Minuartia arctica,Moist nonacidic tundra (Sedge-Dryas-Tomentypnum communities),,"plot map, soil descriptions a few select plots",Percent,,,
12473,NOAT_T28_03_2005,NOAT_T28_03_2005,20050724,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.43595345,-160.6798801,,Dryas octopetala-Hierochloë alpina,Willow shrub vegetation of riparian areas and warm habitats (south-facing slopes),,"plot map, soil descriptions a few select plots",Percent,,,
12474,NOAT_T28_04_2005,NOAT_T28_04_2005,20050724,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.43605223,-160.6702658,,Alnus crispa-Calamagrostis canadensis,"10.1Dry nonacidic tundra (Dryas integrifolia, including Dryas river terraces and Dryas octopetala communities from alpine areas-Cooper units 26, 29, 32, 34)",,"plot map, soil descriptions a few select plots",Percent,,,
12475,NOAT_T28_05_2005,NOAT_T28_05_2005,20050724,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.43492443,-160.6721401,,Betula nana-Ledum decumbens,"Dry dwarf birch shrub tundra (Betula nana, Dryas octopetala)",,"plot map, soil descriptions a few select plots",Percent,,,
12476,NOAT_T28_06_2005,NOAT_T28_06_2005,20050724,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.43280854,-160.6715517,,Betula nana-Salix planifolia ssp. pulchra-Eriophorum angustifolium,"Dwarf birch willow tundra (Betula nana, Salix pulchra, Eriophorum angustifolium)",,"plot map, soil descriptions a few select plots",Percent,,,
12477,NOAT_T28_07_2005,NOAT_T28_07_2005,20050724,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.43255615,-160.6670813,,Betula nana-Ledum decumbens,Moist to wet acidic tussock and nontussock (Eriophorum vaginatum-Carex bigelowii-Sphagnum-Hylocomium) tundra,,"plot map, soil descriptions a few select plots",Percent,,,
12478,NOAT_T28_08_2005,NOAT_T28_08_2005,20050724,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.43144288,-160.6684422,,Carex aquatilis-Salix planifolia ssp. pulchra,Wet acidic Sphagnum-rich mires (bogs),,"plot map, soil descriptions a few select plots",Percent,,,
12479,NOAT_T29_01_2005,NOAT_T29_01_2005,20050729,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.05892643,-160.4308798,,Dryas octopetala-Vaccinium uliginosum-Festuca altaica,"Dry dwarf birch shrub tundra (Betula nana, Dryas octopetala)",,"plot map, soil descriptions a few select plots",Percent,,,
12480,NOAT_T29_02_2005,NOAT_T29_02_2005,20050729,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.05807611,-160.4297682,,Dryas octopetala-Hierochloë alpina,Willow shrub vegetation of riparian areas and warm habitats (south-facing slopes),,"plot map, soil descriptions a few select plots",Percent,,,
12481,NOAT_T29_03_2005,NOAT_T29_03_2005,20050729,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.05645041,-160.4422833,,Salix planifolia ssp. pulchra-Betula nana-Polygonum bistorta,"Dwarf birch willow tundra (Betula nana, Salix pulchra, Eriophorum angustifolium)",,"plot map, soil descriptions a few select plots",Percent,,,
12482,NOAT_T29_04_2005,NOAT_T29_04_2005,20050729,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.05526605,-160.4389463,,Spiraea beauverdiana-Festuca altaica,"Dry acidic tundra (Dryas octopetala, Dryas alaskana)",,"plot map, soil descriptions a few select plots",Percent,,,
12483,NOAT_T29_05_2005,NOAT_T29_05_2005,20050729,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.05479765,-160.4383437,,Calamagrostis canadensis-Polemonium acutiflorum,"Dry non-acidic coastal tundra (Dryas integrifolia, Salix rotundifolia, Ochrolechia frigida)",,"plot map, soil descriptions a few select plots",Percent,,,
12484,NOAT_T29_06_2005,NOAT_T29_06_2005,20050729,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.0536604,-160.4354865,,Betula nana-Vaccinium vitis-idaea-Dryas octopetala,Moist nonacidic tundra (Sedge-Dryas-Tomentypnum communities),,"plot map, soil descriptions a few select plots",Percent,,,
12485,NOAT_T29_07_2005,NOAT_T29_07_2005,20050729,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.05232409,-160.4303296,,Dryas octopetala-Hierochloë alpina,Shallow acidic snowbeds (Cassiope-Carex microchaeta-Hylocomium communities),,"plot map, soil descriptions a few select plots",Percent,,,
12486,NOAT_T29_08_2005,NOAT_T29_08_2005,20050729,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.05154174,-160.4272264,,Dryas octopetala-Saxifraga oppositifolia,"10.1Dry nonacidic tundra (Dryas integrifolia, including Dryas river terraces and Dryas octopetala communities from alpine areas-Cooper units 26, 29, 32, 34)",,"plot map, soil descriptions a few select plots",Percent,,,
12487,NOAT_T31_02_2005,NOAT_T31_02_2005,20050728,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.89760516,-160.7112008,,Salix alaxensis-Epilobium latifolium,Moist nonacidic tundra (Sedge-Dryas-Tomentypnum communities),,"plot map, soil descriptions a few select plots",Percent,,,
12488,NOAT_T31_03_2005,NOAT_T31_03_2005,20050728,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.89883834,-160.7096176,,Salix alaxensis-Aster sibiricus,"Dry acidic tundra (Dryas octopetala, Dryas alaskana)",,"plot map, soil descriptions a few select plots",Percent,,,
12489,NOAT_T31_04_2005,NOAT_T31_04_2005,20050728,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.89851063,-160.7127811,,Salix alaxensis-Aster sibiricus,Willow shrub vegetation of riparian areas and warm habitats (south-facing slopes),,"plot map, soil descriptions a few select plots",Percent,,,
12490,NOAT_T31_05_2005,NOAT_T31_05_2005,20050728,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.89877926,-160.7133874,,Salix alaxensis-Epilobium latifolium,Moist nonacidic tundra (Sedge-Dryas-Tomentypnum communities),,"plot map, soil descriptions a few select plots",Percent,,,
12491,NOAT_T31_06_2005,NOAT_T31_06_2005,20050728,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.90162843,-160.7103331,,Dryas integrifolia-Salix brachycarpa niphoclada,Willow shrub vegetation of riparian areas and warm habitats (south-facing slopes),,"plot map, soil descriptions a few select plots",Percent,,,
12492,NOAT_T31_07_2005,NOAT_T31_07_2005,20050728,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.90226832,-160.709709,,salnip-abiabi-arcrub-carkra-shecan,Moist nonacidic tundra (Sedge-Dryas-Tomentypnum communities),,"plot map, soil descriptions a few select plots",Percent,,,
12493,NOAT_T31_08_2005,NOAT_T31_08_2005,20050728,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.90275353,-160.7111168,,Water-Hippuris vulgaris-Potamogeton sp.,Moist nonacidic tundra (Sedge-Dryas-Tomentypnum communities),,"plot map, soil descriptions a few select plots",Percent,,,
12494,NOAT_T31_09_2005,NOAT_T31_09_2005,20050728,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.90335051,-160.7108066,,Salix lanata ssp. richardsonii-Salix reticulata,Willow shrub vegetation of riparian areas and warm habitats (south-facing slopes),,"plot map, soil descriptions a few select plots",Percent,,,
12495,NOAT_T31_10_2005,NOAT_T31_10_2005,20050728,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.90429834,-160.7112767,,Dryas integrifolia-Carex bigelowii-Equisetum arvense,"10.1Dry nonacidic tundra (Dryas integrifolia, including Dryas river terraces and Dryas octopetala communities from alpine areas-Cooper units 26, 29, 32, 34)",,"plot map, soil descriptions a few select plots",Percent,,,
12496,NOAT_T40_01_2006,NOAT_T40_01_2006,20060722,2006,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.3025708,-158.4470141,,Salix arctica-Minuartia arctica,Alder communities,,"plot map, soil descriptions a few select plots",Percent,,,
12497,NOAT_T40_02_2006,NOAT_T40_02_2006,20060722,2006,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.30079998,-158.4413613,,Salix arctica-Minuartia arctica,Willow shrub vegetation of riparian areas and warm habitats (south-facing slopes),,"plot map, soil descriptions a few select plots",Percent,,,
12498,NOAT_T40_03_2006,NOAT_T40_03_2006,20060722,2006,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.297969,-158.439808,,Salix arctica-Minuartia arctica,Willow shrub vegetation of riparian areas and warm habitats (south-facing slopes),,"plot map, soil descriptions a few select plots",Percent,,,
12499,NOAT_T40_04_2006,NOAT_T40_04_2006,20060722,2006,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.2949471,-158.4367703,,Eriophorum angustifolium-Pedicularis sudetica,Willow shrub vegetation of riparian areas and warm habitats (south-facing slopes),,"plot map, soil descriptions a few select plots",Percent,,,
12500,NOAT_T40_05_2006,NOAT_T40_05_2006,20060722,2006,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.29002994,-158.4367849,,Salix arctica-Minuartia arctica,"Dry non-acidic coastal tundra (Dryas integrifolia, Salix rotundifolia, Ochrolechia frigida)",,"plot map, soil descriptions a few select plots",Percent,,,
12501,NOAT_T40_06_2006,NOAT_T40_06_2006,20060722,2006,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.28546246,-158.4354542,,Eriophorum angustifolium-Pedicularis sudetica,Moist nonacidic tundra (Sedge-Dryas-Tomentypnum communities),,"plot map, soil descriptions a few select plots",Percent,,,
12502,NOAT_T40_07_2006,NOAT_T40_07_2006,20060722,2006,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.27934259,-158.4307584,,Eriophorum angustifolium-Pedicularis sudetica,"Dry non-acidic coastal tundra (Dryas integrifolia, Salix rotundifolia, Ochrolechia frigida)",,"plot map, soil descriptions a few select plots",Percent,,,
12503,NOAT_T41_02_2006,NOAT_T41_02_2006,20060723,2006,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.2735983,-158.331662,,Eriophorum angustifolium-Epilobium palustre,Shallow acidic snowbeds (Cassiope-Carex microchaeta-Hylocomium communities),,"plot map, soil descriptions a few select plots",Percent,,,
12504,NOAT_T41_03_2006,NOAT_T41_03_2006,20060723,2006,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.27435576,-158.335645,,Dryas octopetala-Hierochloë alpina,Moist nonacidic tundra (Sedge-Dryas-Tomentypnum communities),,"plot map, soil descriptions a few select plots",Percent,,,
12505,NOAT_T42_01_2006,NOAT_T42_01_2006,20060723,2006,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.28206114,-158.2431225,,Dryas octopetala-Hierochloë alpina,Moist nonacidic tundra (Sedge-Dryas-Tomentypnum communities),,"plot map, soil descriptions a few select plots",Percent,,,
12506,NOAT_T42_02_2006,NOAT_T42_02_2006,20060723,2006,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.28154452,-158.2453103,,Eriophorum angustifolium-Pedicularis sudetica,Moist nonacidic tundra (Sedge-Dryas-Tomentypnum communities),,"plot map, soil descriptions a few select plots",Percent,,,
12507,NOAT_T42_03_2006,NOAT_T42_03_2006,20060723,2006,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.28210748,-158.2467897,,lichen-Hierochloë alpina,Willow shrub vegetation of riparian areas and warm habitats (south-facing slopes),,"plot map, soil descriptions a few select plots",Percent,,,
12508,NOAT_T42_04_2006,NOAT_T42_04_2006,20060723,2006,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.2801819,-158.2531798,,Cassiope tetragona-Dryas octopetala-Polygonum bistorta,Willow shrub vegetation of riparian areas and warm habitats (south-facing slopes),,"plot map, soil descriptions a few select plots",Percent,,,
